DataSet Entry ID	Text	Tagger Pid	Date	Review Type	Defect Severity	Defect Type	Defect Resolution	Software Defect	Hardware Defect	Comment	Authority?
22324189	EL IPHONE ESTA CASI NUEVO ACTUALIZADO A LA VERSION EN OPTIMAS CONDICIONES OFERTA INMEJORABLE EN LA TIENDA EN LINEA Y CONTRAPARTE 	belijah3	11-18-2015 20:06:35	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect	spanish	false
51362968	Ok, I am not sure why ppl are being so hard on this phone. Well I have an idea, Ill explain more below. This is my first smart phone, and I have to say, this surprised me to no end. It is sleek, light, and a very good overall phone if you are first gett 	belijah3	11-18-2015 20:06:35	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
77782926	I don't have time to write a fully extensive review, but I took a shot and snatched one of these up on Amazon during Cyber week when the price went down to $130, even after all of the horrible reviews it had received from sprint reviewers, only. Mine is p 	belijah3	11-18-2015 20:06:35	Neutral	No Defect	No Defect	No Defect	No Defect	No Defect	cut off	false
65600824	i bought it to flash it over to Cricket. Everything still works on it except of course the verizon stuff. i mainly use it to play PS1 and SNES games 	belijah3	11-18-2015 20:08:56	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
43967832	I needed a new phone and this product came exactly as described.  Very satisfied with this product. it shipped on time. 	belijah3	11-18-2015 20:08:56	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
51643010	Great delivery great product 	belijah3	11-18-2015 20:08:56	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
72764306	This none working what ever kind of phone, is in the mail today back to you amazon. For a full refund 	belijah3	11-18-2015 20:08:56	Complaint	No Defect	No Defect	Return	No Defect	No Defect	have no clue what they are saying here	false
24852264	I received a replacement phone for the bad phone they sent sent me.  The replacement phone had no battery.  Now I am getting harassing emails from this vendor demanding that I send back an SD card and a battery.  I regret buying a phone from this place an 	belijah3	11-18-2015 20:08:56	Complaint	Other	Hardware	No Resolution Specified	No Defect	Internal Hardware		false
6760321	It has been over a month since I haven't had this phone. I sent it back to the sellers and they told me after I sent it back that I had to ship the package back through ups. Long story short the phone didn't work I'm out the money, plus an extra $23 for s 	belijah3	11-18-2015 20:11:59	Complaint	Other	No Defect	No Defect	No Defect	No Defect	problem with seller	false
61065479	excelente compra, todo en perfecto estado, lo recomiendo, solo tuve que liberarlo para mi linea movistar y listo,, excelente producto 	belijah3	11-18-2015 20:11:59	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
18698771	Do not buy this phone this phone has got to be the worst phone ever made it constantly malfunctions and has all sorts of problems the second week after i received the phone i had to send it back to htc to get it repaired and its not only my phone i know o 	belijah3	11-18-2015 20:11:59	Complaint	Performance Defect	Both	Return	Hardware	Software		false
80550061	I love this phone. I bought one for myself and one for my teenaged daughter. I love the camera, the speed, the memory capacity. It hasn't caused me any issues with dropped calls or freezing up on me. Call quality is great! I work at a Boost call-center. I 	belijah3	11-18-2015 20:11:59	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
30439142	This was a replacement phone for a Razr Maxx with cracked glass. I was not eligible for an upgrade thru Verizon and was happy to find my same phone so I did not have to learn to use a new brand or model. The refurbished phone works perfectly, was delivere 	belijah3	11-18-2015 20:11:59	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66731491	since I got this Nokia lumia 800, it has been from one disappointment to another. Sometimes, it freezes midway in a call and at other times it switches itself off and will not be turned back on. I wish I didn't it buy it. So disappointed. 	belijah3	11-18-2015 20:13:44	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	No Defect		false
41426061	I know this is a very nice basic phone, that's why I want to buy a new one. Is their anybody here knows if i can use this phone using simple mobile simcard? Please your respond will be much appreciated I just want to know before purchasing. Thanks a lot!  	belijah3	11-18-2015 20:13:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
84568320	I love my new phone! 	belijah3	11-18-2015 20:13:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
83026181	I got this phone last week at the T-Mobile store for free. T-Mobile.com had a one week web only deal that offered the phone for free with a 2 year contract and the store was able to honor the same deal from their site. Excellent deal.Okay so I've read man 	belijah3	11-18-2015 20:13:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
55756007	I love this phone. I loved design and size. Easy to use, speaker is great, good to play music, camera is good. But the most important is I use this phone as a phone. Make a phone call and text massage that's enough for me. 	belijah3	11-18-2015 20:13:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
90639633	Hi, I'm the Kyocera Rise! I'm a phone with a mind of my own. You'll have a wild ride with me - here we go!You should know I look great and setting me up is a breeze. I'll treat you right for the first days or weeks. Once I begin to get to know you, I'll f 	belijah3	11-18-2015 20:14:58	Neutral	No Defect	No Defect	No Defect	No Defect	No Defect	this person i felt was about to blow up.. this part was suppose to be sarcastic i think	false
57247009	The mobile looked good when i used it first day but there is some problem with the charging input on the phone.It doesnt charge at all. I have to keep pushing the point with my hand to keep the the phone in charging. Its really irritating. I thought might 	belijah3	11-18-2015 20:14:58	Neutral	Performance Defect	Software	No Resolution Specified	Operating System	No Defect		false
36279592	bought this from Kmart thinking it would be a good deal. the first event I brought home was a complete joke. It froze up and I had to take the battery out on a regular basis. it would get frozen in calling mode all the time, and I had to jank the battery  	belijah3	11-18-2015 20:14:58	Complaint	Performance Defect	Both	No Resolution Specified	Operating System	Internal Hardware		false
55761740	This phone has given me nothing but problems. When i first got it after two months of having it the phone wouldn't charge, wouldn't receive texts/calls, and I had to return it! The company was pretty graceful in handling the issue and I received my phone  	belijah3	11-18-2015 20:14:58	Complaint	Performance Defect	Both	No Resolution Specified	Operating System	Ports		false
24248775	Get ready to really like this phone! Size, weight, and overall sleekness is about as good as it gets. You will be amazed how light this phone is. It's also thinner than a Gs4 and iPhone 5! Glass on the front and back and it's WATERPROOF! The software Ui i 	belijah3	11-18-2015 20:14:58	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
36624654	This is the worst phone I ever had. it froze on me and it makes unwanted calls, it locks up very sporadically,It is difficult to use, and I would not recommend it for anybody.I have had several cell phones over the last 20 years and this is the worst one. 	belijah3	11-18-2015 20:17:52	Complaint	Performance Defect	Both	No Resolution Specified	Operating System	Internal Hardware		false
2060141	They may have the cheapest rate, but you'll pay for it with the worst customer service on the planet. Just try and get the correct address to return your phone....good luck. Phone tree hell is more like it. Once you get there, the outsourcing to overseas  	belijah3	11-18-2015 20:17:52	Complaint	Other	No Defect	No Defect	No Defect	No Defect	bad customer service	false
2379554	My first Android or any smartphone ever. The version I got has Android 4.1.1. I bought it from HK. My only beef is that it drops its bluetooth connection with my Plantronics headset (BT 3.0) frequently during stand by. But when in use, connection is rock  	belijah3	11-18-2015 20:17:52	Neutral	Performance Defect	Software	No Resolution Specified	Features	No Defect		false
22636541	I didn't like the UI on the phone too much.  The pictures from the camera aren't very much to look at.  The worst part however is that the LCD screen is very easily broken.  Mine lasted 3 months before I broke mine, and it costs 135 to replace -- almost t 	belijah3	11-18-2015 20:17:52	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
44231777	To me, Windows phone is the most wonderful phone in the world. And this phone, Lumia 1020, with 41MP camera, is, like the title headline I gave, a marvelous phone with perfect camera. Awesome. 	belijah3	11-18-2015 20:17:52	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
9678410	This phone freeze up when I try to make a call.  I purchased this phone because I needed to replace my 4g and I thought it would work fine as a refurbish phone since that is what Verizon's sends out. Not what I expected, I can't wait to order my new phone 	belijah3	11-18-2015 20:23:09	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
35184854	I love this phone. It works great, the touch screen is amazing and the interface is awesome. The phone works really well and everything works. I am happy with my purchase of this phone and the only complaint is that I have to learn a new phone! 	belijah3	11-18-2015 20:23:09	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
