DataSet Entry ID	Text	Tagger Pid	Date	Defect Severity	Injury Timing	User Expertise	DERIVED-Defect	Comment	Authority?
58387862	Great tool!  I've used mine for drilling in concrete and wood - and it works superbly for that - but this weekend I used it to chip out some old floor tile and thinset.  With a 1 1/2 inch chipping bit the old tile didn't stand a chance, and for taking out the thinset, it was particularly awsome.  Key words here are 1) Gets the job done, 2) One tough tool, and 3) Very little vibration.1) After a short learning curve, (Attack tile from the corners and where two tiles meet. Attack thinset at 90 degrees to the trowel grooves.) the tile and thinset basically flew off of there.2) Tough tool.  I ran the tool for about two hours straight before lunch and another two hours straight after lunch with only short breaks to clear debris.  It never even whimpered, and was going as strong at the end as when I started.  I noticed that it got a little warm, (So what did you expect?) and I kept checking it, but it never overheated.  The Bulldog lives up to its name for toughness.3)  Very little vibration.  Of course there is some.  It is a hammer-chipper after all.  However, for the record, the vibration is minimal - far less than my string trimmer, for example.  After four hours working this thing, my hands and arms were never numb.  I was impressed.  You can chip all day and not get beat up!  The Bulldog is also a comfortable dog.The ability to adjust the angle of the bit is a very positive feature.  You can adjust it to what ever angle that is most effective or comfortable.  The Bulldog is fairly light weight too.  It won't wear you out just carrying it around, but it still packs a wallop.As I mentioned, drilling with or without the hammer feature is awsome.  You can set if for drill only, drill and hammer, or hammer only.  This is one 5 star tool!Furthermore, the Bulldog is very moderately priced.  I learned long ago that cheap tools are no bargain - but good tools at a bargain price are!  This is a good tool, and it doesn't cost that much either.  By the way, I had another brand rotary hammer - about the same size - that comes dressed in yellow - sold it.  This Bosch is leagues ahead of that other one.Can it do everything - maybe not, but just about everything.  I do have one of those big elephant-like rotary hammers for the REALLY BIG jobs, but 9 times out of 10, I reach for the Bosch Bulldog - and it gets the job done.By the way - When using this tool or any other rotary hammer, wear safety glasses, a GOOD dust mask, ear muffs, and gloves.  Don't skimp on any of those!  I know there are some macho types out there that think that stuff is for wimps.  Well listen, Bubba - You ain't bullet proof.  The wimps will be out there making money while you are in the emergency room or getting fitted for hearing aids.  Put on the safety gear!  It's extremely important!Good tool - quality tool.  I like it. and I think you will too.06/2004 - Quick edit - I like this tool so much that when the opportunity came along to acquire a used one, I bought it and now have two.  Why?  Just because it is a great tool, and I can have one in the truck and a back-up at home.  JM 	trangp	10-19-2015 21:15:53	No Defect		Indeterminate	No		false
27592074	Black  Decker makes many power tools for the occasional handyman. I like the features of this jigsaw, sightline, dust blower, blade storage. The one I bought came as a kit with a hardshell case which is also handy. For the money it is a great tool and works well. 	trangp	10-19-2015 21:15:53	No Defect		Indeterminate	No		false
53900948	Only had to pop the extensions on and bolt it to the Stand (purchased at same time) and it was ready to go.  Does an excellent job on a variety of soft and hard woods. 	trangp	10-19-2015 21:15:53	No Defect		Indeterminate	No		false
22758426	Works as advertised for Mac products. Compact, sturdy case makes it easy to transport in my business. Well worth the already inexpensive price. 	trangp	10-19-2015 21:17:13	No Defect		Indeterminate	No		false
50052217	At $29.99, this is a cool deal!  I love mine.  It is always ready to go....and I don't have to always drag out the larger cordless drill.  The accessories that came with it are great too.  I also bought a grinder from Ace to fit on it so I can sharpen my garden tools with it.  I use mine a lot, but to be honest I have not tried to put 3 screws in hardwood.  I would not trade mine in, it fits a niche in my tool cabinet and I am glad I have it. 	trangp	10-19-2015 21:17:13	No Defect		Indeterminate	No		false
48078276	We use in a commercial application, used at least 10 times a day in a quick lube. We get about 9 months out of one, so would last a lifetime for a consumer. 	trangp	10-19-2015 21:17:13	No Defect		Indeterminate	No		false
41976547	I got this for my kitchen but find myself using it all time for any quick clean up anywhere in the house or garage. It's very light and has good power and the detachable hose is very handy. Only downsides are that it goes through batteries quite fast (I suppose that's to be expected considering it's doing the work of a shop vac) and it is quite loud, but otherwise I have no complaints. 	trangp	10-19-2015 21:17:13	No Defect		Indeterminate	No		false
60341834	We had jams and the plastic that holds nails together goes all over and the nail capacity is small , it will shoot 3-1/2 s into lvls where others fail . Overall like all tools they preform and shine in different ways 	trangp	10-19-2015 21:17:13	No Defect		Indeterminate	No		false
40162705	A little heavy but very effective. I use it to apply wax, spread it and buff it clean. Have had no problems with it, great item. 	trangp	10-19-2015 21:17:57	No Defect		Indeterminate	No		false
55693353	this thing is working fine and arrived early and the price was great...what a savings compared to home depot and anywhere else. 	trangp	10-19-2015 21:17:57	No Defect		Indeterminate	No		false
22971626	I don't quite understand why Dewalt insists on including the utterly worthless sheet metal table extensions.  In the stores, these make this saw look so cheap. And this is definately not a cheaply made saw; overall quality is very high.  I have the sliding cross cut table and use a Vega rip fence instead of the Dewalt fence.  My copy of the DW746 is a joy to use.  I find friendly new features every other time I use it.  My top is dead flat. The sliding cross cut table provides an amazing 26 inches of cross cut capability: great for cabinet makers.  No other saw offers this feature at such a price.  After initial adjustments for precise parallelism and correcting the 90 and 45 degree stops, this saw is dead accurate.  It is used very heavily in my furniture shop with no problems.  (No experience with the Dewalt rip fence.)  Almost unmeasurable runout on the arbor.  Precisely machined arbor shaft.  I ditched the odd 2 inch dust collector and installed 5 inch dust collection underneath the saw. This was surprisingly easy: the mounting holes are pre-drilled. Oh yes, the included cross-cut guide is absolutely wonderful.  I could go on forever.  This saw is worth what they charge for it.  But please, Dewalt, include at least one decent cast top extension.  Ditch the sheet metal.It's 05/19/2009 and the saw is still chugging along nicely.  I am still very pleased with the saw.  After using table saws at several friends shops, this saw is still the king of hybred saws in my opinion.  Well worth the cost.  The slidding table is still dead-on on accurate.  Can't imagine how I ever worked with out it.10/23/2009 -- Looks like the testing people got it right this time.  The DW746 scored at the top in a major woodworking magazine.  Our saw sees heavy use.  The sliding table is excellant and well worth the cost.  By the way, we build large one-off custom furniture and cabinet items.  This saw fits right into our small shop.12/04/2011 -- The saw is still going strong.  Has seen heavy use.  NO problems at all with the supurb sliding cross cut table.  Still five stars!!12/22/2013 -- Looks like Dewalt stopped making these saws.  That is a shame, because with the sliding cross cut table extension installed on the left side, this is one fantastic table saw.  As you can see from the dates above, mine is still in heavy use with no problems.  We trim cabinet doors, large panels, etc. using the sliding table and it is still dead accurate.  That is truly impressive when you consider this thing provides a 26 inch cross cut capability.  No other saw in this price range (new or used!!) can come close.  If you want a durable 10 inch cabinet saw and find one used, buy it.  Dewalt still sells the sliding cross cut table.  It is a worthwhile addition as is the saw in your shop. 	trangp	10-19-2015 21:17:57	No Defect		Indeterminate	No		false
