DataSet Entry ID	Text	Tagger Pid	Date	Review Type	Defect Severity	Defect Type	Defect Resolution	Software Defect	Hardware Defect	Comment	Authority?
64564550	I had my phone for 6 months and it just died. When you buy an international phone it most likely will not be with a warranty. I have tried to get warranty service with no luck. Do your research and check it out. If you are going to buy I would strongly suggest insurance for the phone. 	jwilets	10-26-2015 14:32:01	Complaint	Unable to Use	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
65719341	I couldn't have made a better choice. I am able to do anything I want and at any time. In fact, I am fully satisfied with the product and I have recommended it to my friends. I am waiting for the next #34;big thing#34; to come from you. Trust me, I will be one of the first people to get it. 	jwilets	10-26-2015 14:32:01	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66195974	This phone worked great for first 8 months but now I am unable to charge the battery. I got a new charger also, but that did not help. I read similar problems with Motorola phones on internet.Secondly, the voice reception is not so good. When I took to this to Cingular, they asked me to get a Nokia because that has a very good reception.So in a nutshell, I was bowled over by its looks when I bought it but next phone will definitely be Nokia. 	jwilets	10-26-2015 14:33:33	Complaint	Performance Defect	Hardware	Other	Hardware	Ports	new charger did not help	false
66466198	.  I bought this phone on Nov. 4th 2012.  Worked good for about 3 months and then it quit working properly.  You can't recieve a call without opening the phone up.  It goes to mute every time you try to answer a call.  I have e-mailed the seller BTO Inc. twice and have not received any answer.  Very unhappy customer !!!!!!!! 	jwilets	10-26-2015 14:33:33	Complaint	Unable to Use	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
65946704	One of the best LTE phones out there. Also the screen is awesome.The phone is really fast and the apps work really well. 	jwilets	10-26-2015 14:33:33	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65716800	This phone is awesome ... all the bells and whistles. Beautiful display and very fast. I would recommend this phone to anyone :) 	jwilets	10-26-2015 14:33:33	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64087078	Great PhonE works every where i have been with great reception! you just can't send pics or get them in mail but thats okay! 	jwilets	10-26-2015 14:33:33	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65516696	I would have never imagined the problems I would be facing with this phone. I understand it is used but to the charger doesn't work, the screen is unresponsive, and is constantly crashing. 	jwilets	10-26-2015 14:35:59	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
64716633	I am a great fan of Tracfone, their pre-paid minutes program works very well for me since I usually use my phone only for emergencies or my own convenience.  Even I dont remember the number.  This was an upgrade for an easier keyboard and perhaps being able to use it via wifi.  I have not done the wifi yet, but am basically satisfied with this phone which can do far more than I actually need. 	jwilets	10-26-2015 14:35:59	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
60241157	If you are in the market for a smart phone and are not bound to Apple or Google's ecosystems, Windows Phone 8 and the Nokia Lumia 920 is a great choice.The operating system:  Love the live tiles.  Many features (e.g. Facebook) are tightly integrated with the OS itself.  I would not be happy going back now that I am used to many of these features.The hardware:  Rock solid.  I came from an iPhone 3GS.  I regularly used an iPhone 4S and iPhone 5 from my family and co-workers.  The iPhones are getting 'prettier', but when your new iPhone takes a tumble, there's a good chance you will end up with some pretty cracks.  The Lumia 920 reminds me of the old iPhone 3GS - sure, it's a bit heavier than other phones, but this is more than justified by the durability.  I personally enjoy a solid device device with enough heft to know you have it in your hand or pocket - I see the weight as a neutral or positive, particularly over the iPhone 5, which is too light IMHO.The screen:  Arguably the best or one of the best out there in the North American market.  The iPhone feels tiny in comparison.The camera:  Excellent.  Great manual controls, the best low-light performance you can get in a phone.  Rivals any other phone camera out there.  The automatic controls seem to have a little trouble in bright light, I suspect this will be resolved in an update.The app ecosystem:  Decent.  This is the one sore spot - certain apps aren't available for the Windows Phone 8 OS yet.  Fortunately, it isn't set in stone; with brisk sales and an easy path to port applications from Windows 8, this will be changing quickly.  I haven't run into any show stoppers - you can find comparable apps for the most part.  On the plus side, tight integration with Microsoft software (SkyDrive integration, OneNote, etc.) is a huge help, and Nokia's fantastic apps (e.g. Drive) set it apart from other Windows 8 phones.On the whole,  I would recommend this phone to anyone looking to pick up a smart phone who isn't deeply tied to Apple iOS or Google Android ecosystems.  I will not be going back to iOS. 	jwilets	10-26-2015 14:35:59	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66261722	i AM AN OLD LADY WHO NEEDS A SIMPLE CELL PHONE MOSTLY TO PLACE AND RECEIVE CALLS.  I ORDERED THIS PHONE BECAUSE OF ITS PRICE, BUT WHEN I RECEIVED IT I WAS VERY SURPRISED TO SEE THAT THE OWNER'S MANUAL WAS IN polish!  I have contacted Amazon and tried to follow their suggestions, but have not had any luck.  One of the suggestions was to contact the manufacturer and they could not help me.  I have also tried to download a manual on the internet, but it is very complicated and have been unsuccessful.  Any ideas?Stumped in Kiev 	jwilets	10-26-2015 14:35:59	Other	No Defect	No Defect	No Defect	No Defect	No Defect	not a review	false
64944004	This BlackBerry 8520 is most reliable, the features fits perfectly into my everyday use and need..Its the perfect phone for anyone. 	jwilets	10-26-2015 14:35:59	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65728883	We received the phone quickly and its in good shape,definitely worth it compared to buying a new. I would do it again. 	jwilets	10-26-2015 14:37:38	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65979141	This is the worst phone.  Do not spend your money on it.  Phone will not charge, battery life the pits 	jwilets	10-26-2015 14:37:38	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
66169860	You have made me a very happy customer! I received the item with fast shipping and without any hassle! The ATT Quantum C900, is a remote control phone, that lets you turn on your TV, radio, and even your laptop with it! The bad part about this phone is, it doesn't come with a microSD memory card slot to use a memory card ship into it and down load pictures from the internet! Other than that, I strongly recommend people to keep buying from this seller! 	jwilets	10-26-2015 14:37:38	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
